D,string,ar,latcent,kurtosis,area,form
D,1971-01-06 18:00:00,1.2998,76.685,0.17709,25271000.0,D
D,1971-01-07 18:00:00,1.2433,77.187,0.17447,24112000.0,D
D,1971-01-08 18:00:00,1.4397,77.628,0.16637,23402000.0,D
D,1971-01-09 18:00:00,1.83,77.094,0.13421,27454000.0,D
D,1971-01-10 18:00:00,2.2251,75.275,0.050092,38067000.0,D
D,1971-01-11 18:00:00,2.1649,72.653,0.055013,43456000.0,D
D,1971-01-12 18:00:00,1.9381,69.511,0.17432,47166000.0,D
D,1971-01-13 18:00:00,1.716,68.098,0.43146,47252000.0,D
D,1971-01-14 18:00:00,1.8052,69.525,0.46487,44890000.0,D
D,1971-01-15 18:00:00,2.3344,73.282,0.20504,44596000.0,D
D,1971-01-16 18:00:00,3.0848,77.682,-0.1268,44607000.0,S
D,1971-01-17 18:00:00,3.2974,81.872,-0.39251,41338000.0,S
D,1971-01-18 18:00:00,3.1369,84.025,-0.48405,39902000.0,S
D,1971-01-19 18:00:00,2.9363,85.493,-0.35231,39781000.0,S
D,1971-01-20 18:00:00,2.8799,84.586,-0.081001,41275000.0,S
D,1971-01-21 18:00:00,2.7912,81.94,0.32925,43442000.0,S
D,1971-01-22 18:00:00,2.7236,80.98,0.6068,43109000.0,S
D,1971-01-23 18:00:00,2.5399,78.903,1.0442,41757000.0,S
D,1971-01-24 18:00:00,2.5399,75.943,1.6865,40254000.0,S
D,1971-01-25 18:00:00,2.4607,71.819,3.0067,38484000.0,D
D,1971-01-26 18:00:00,2.338,69.253,3.9666,37677000.0,D
D,1971-01-27 18:00:00,2.1916,69.332,4.8658,34234000.0,D
D,1971-01-28 18:00:00,1.7764,68.305,6.4901,29516000.0,D
D,1971-01-29 18:00:00,1.6524,68.705,6.6307,25130000.0,D
D,1971-01-30 18:00:00,1.5494,70.898,0.23908,19208000.0,D
D,1971-01-31 18:00:00,1.6405,75.865,0.28119,17062000.0,D
D,1971-02-01 18:00:00,1.1594,78.899,0.2138,12220000.0,D
D,1971-02-02 18:00:00,1.1435,78.7,0.19497,11974000.0,D
D,1971-02-03 18:00:00,1.1882,78.131,0.21162,13758000.0,D
D,1971-02-04 18:00:00,1.2928,78.684,0.22431,12445000.0,D
D,1971-02-05 18:00:00,1.6214,79.771,0.19072,10542000.0,D
D,1971-02-06 18:00:00,1.5153,80.649,0.18043,9879600.0,D
D,1971-02-07 18:00:00,1.6091,82.981,0.15603,8888900.0,D
D,1971-02-08 18:00:00,1.7194,85.783,0.17611,9009600.0,D
D,1971-02-09 18:00:00,1.356,85.547,0.18428,8790500.0,D
D,1971-02-10 18:00:00,1.2384,85.806,0.18509,8911200.0,D
D,1971-02-11 18:00:00,1.2341,87.355,0.18796,8939700.0,D
D,1971-02-12 18:00:00,1.3185,88.425,0.19072,9471600.0,D
D,1971-02-13 18:00:00,1.4767,88.185,0.18895,11851000.0,D
D,1971-02-14 18:00:00,1.4202,86.913,0.2279,17157000.0,D
D,1971-02-15 18:00:00,1.5108,85.303,0.23252,19275000.0,D
D,1971-02-16 18:00:00,1.6207,83.962,0.21071,19011000.0,D
D,1971-02-17 18:00:00,1.5814,82.913,0.21551,19306000.0,D
D,1971-02-18 18:00:00,1.5489,82.556,0.2335,19298000.0,D
D,1971-02-19 18:00:00,1.4526,81.922,0.24138,19832000.0,D
D,1971-02-20 18:00:00,1.3203,81.442,0.24176,19926000.0,D
D,1971-02-21 18:00:00,1.1976,80.101,0.25407,20149000.0,D
D,1971-02-22 18:00:00,1.2051,78.77,0.25664,20586000.0,D
D,1971-02-23 18:00:00,1.1949,77.309,0.26461,21621000.0,D
D,1971-02-24 18:00:00,1.1989,76.116,0.26059,22620000.0,D
D,1971-02-25 18:00:00,1.2044,75.571,0.25441,22832000.0,D
D,1971-02-26 18:00:00,1.2035,75.525,0.26952,24685000.0,D
D,1971-02-27 18:00:00,1.162,75.155,0.29825,27360000.0,D
D,1971-02-28 18:00:00,1.17,74.249,0.29649,28166000.0,D
D,1971-03-01 18:00:00,1.2122,73.522,0.30681,29619000.0,D
D,1971-03-02 18:00:00,1.2278,73.423,0.30279,29667000.0,D
D,1971-03-03 18:00:00,1.1778,73.27,0.30403,27579000.0,D
D,1971-03-04 18:00:00,1.1535,72.285,0.29597,26782000.0,D
D,1971-03-05 18:00:00,1.1853,71.768,0.3301,27577000.0,D
D,1971-03-06 18:00:00,1.2119,71.472,0.33698,29243000.0,D
D,1971-03-07 18:00:00,1.229,71.831,0.33682,29038000.0,D
D,1971-03-08 18:00:00,1.2176,72.673,0.33471,27000000.0,D
D,1971-03-09 18:00:00,1.1846,73.984,0.31478,23571000.0,D
D,1971-03-10 18:00:00,1.1822,75.313,0.27285,20711000.0,D
D,1971-03-11 18:00:00,1.1944,75.8,0.23906,20475000.0,D
D,1971-03-12 18:00:00,1.2387,75.411,0.2283,21145000.0,D
D,1971-03-13 18:00:00,1.3564,74.608,0.22694,23075000.0,D
D,1971-03-14 18:00:00,1.4939,73.795,0.25336,25295000.0,D
D,1971-03-15 18:00:00,1.5968,73.171,0.29969,27014000.0,D
D,1971-03-16 18:00:00,1.6904,71.829,0.33751,26873000.0,D
D,1971-03-17 18:00:00,1.684,70.704,0.40976,26601000.0,D
D,1971-03-18 18:00:00,1.7834,69.645,0.4854,27087000.0,D
D,1971-03-19 18:00:00,1.7865,67.621,0.50903,25606000.0,D
D,1971-03-20 18:00:00,1.6385,65.979,1.7643,29633000.0,D
D,1971-03-21 18:00:00,1.3918,64.008,3.1163,26855000.0,D
D,1971-03-22 18:00:00,1.358,63.256,3.4262,26342000.0,D
D,1971-03-23 18:00:00,1.754,67.076,1.4817,31202000.0,D
D,1971-03-24 18:00:00,1.6521,74.978,0.076358,38086000.0,D
D,1971-03-25 18:00:00,1.4113,82.807,-0.16841,39913000.0,D
D,1971-03-26 18:00:00,1.2295,79.508,0.073186,37703000.0,D
D,1971-03-27 18:00:00,1.2608,78.392,0.22648,39602000.0,D
D,1971-03-28 18:00:00,1.4797,81.711,-0.012518,41337000.0,D
D,1971-03-29 18:00:00,1.8494,81.758,-0.09613,41002000.0,D
D,1971-03-30 18:00:00,2.0231,80.507,-0.026977,41356000.0,D
D,1971-03-31 18:00:00,2.267,80.509,-0.055103,42698000.0,D
D,1971-04-01 18:00:00,2.4456,82.351,-0.15627,41809000.0,D
D,1971-04-02 18:00:00,1.9035,81.074,0.56995,33113000.0,D
D,1971-04-03 18:00:00,1.386,77.648,1.1725,27917000.0,D
D,1971-04-04 18:00:00,1.3106,74.581,0.32518,23991000.0,D
D,1971-04-05 18:00:00,1.2695,74.744,0.76137,29254000.0,D
D,1971-04-06 18:00:00,1.3952,74.817,0.66857,27457000.0,D
D,1971-04-07 18:00:00,1.4183,74.074,0.76796,27589000.0,D
D,1971-04-08 18:00:00,1.4856,71.881,0.83515,27789000.0,D
D,1971-04-09 18:00:00,1.7657,71.838,0.8368,34069000.0,D
D,1971-04-10 18:00:00,2.0348,73.431,0.55465,33421000.0,D
D,1971-04-11 18:00:00,1.9507,78.734,0.17552,36369000.0,D
D,1971-04-12 18:00:00,1.6699,82.603,0.26651,38459000.0,D
D,1971-04-13 18:00:00,1.7081,84.58,0.23549,36574000.0,D
D,1971-04-14 18:00:00,1.6967,87.165,0.19994,41643000.0,D
D,1971-04-15 18:00:00,1.6001,88.208,0.26194,43120000.0,D
D,1971-04-16 18:00:00,1.5388,87.067,0.22789,43580000.0,D
D,1971-04-17 18:00:00,1.288,84.844,0.26874,44347000.0,D
D,1971-04-18 18:00:00,1.2146,81.901,0.63406,42288000.0,D
D,1971-04-19 18:00:00,1.268,76.76,1.0721,36220000.0,D
D,1971-04-20 18:00:00,1.3687,72.015,0.42965,28440000.0,D
D,1971-04-21 18:00:00,1.2882,68.898,1.8803,32937000.0,D
D,1971-04-22 18:00:00,1.3991,65.732,2.1177,39949000.0,D
D,1971-04-23 18:00:00,1.4533,64.773,1.7645,46307000.0,D
D,1971-04-24 18:00:00,1.5276,65.464,1.2969,57808000.0,D
D,1971-04-25 18:00:00,1.5103,67.838,1.024,59117000.0,D
D,1971-04-26 18:00:00,1.5054,65.906,0.76974,67149000.0,D
D,1971-04-27 18:00:00,1.2917,64.245,1.0309,69481000.0,D
D,1971-04-28 18:00:00,1.3634,64.344,1.3114,85878000.0,D
D,1971-04-29 18:00:00,1.3799,61.554,1.3501,74293000.0,D
D,1971-04-30 18:00:00,1.4268,58.621,2.1687,65821000.0,D
D,1971-05-01 18:00:00,1.4279,57.72,3.2371,54310000.0,D
D,1971-05-02 18:00:00,1.4103,60.849,3.3151,65419000.0,D
D,1971-05-03 18:00:00,1.304,59.454,2.9647,69848000.0,D
D,1971-05-04 18:00:00,1.4007,62.652,2.2125,82236000.0,D
D,1971-05-05 18:00:00,1.3028,61.941,2.3475,78541000.0,D
D,1971-05-06 18:00:00,1.0382,61.12,1.8729,75271000.0,D
D,1971-05-07 18:00:00,1.0655,62.101,1.4806,78266000.0,D
D,1971-05-08 18:00:00,1.0769,75.289,0.47062,83586000.0,D
D,1971-05-09 18:00:00,1.1191,87.501,-0.091968,92015000.0,D
D,1971-05-10 18:00:00,1.2514,85.27,-0.14234,102480000.0,D
D,1971-05-11 18:00:00,1.272,81.061,-0.094523,108500000.0,D
D,1971-05-12 18:00:00,1.1574,74.725,-0.0014311,115120000.0,D
D,1971-05-13 18:00:00,1.0518,86.54,-0.13775,141000000.0,D
D,1971-05-14 18:00:00,1.028,85.223,-0.070891,159100000.0,D
D,1971-05-15 18:00:00,1.0263,84.912,-0.056726,160090000.0,D
D,1971-05-16 18:00:00,1.0615,71.369,0.10545,84643000.0,D
D,1971-05-17 18:00:00,1.0165,84.645,-0.065551,160490000.0,D
D,1971-05-18 18:00:00,1.0334,87.157,-0.083516,161370000.0,D
D,1971-05-19 18:00:00,1.1319,80.032,-0.20015,87048000.0,D
D,1971-05-20 18:00:00,1.0972,79.526,-0.1897,86988000.0,D
D,1971-05-21 18:00:00,1.0184,86.81,-0.094496,161550000.0,D
D,1971-05-22 18:00:00,1.0425,82.159,-0.22924,83909000.0,D
D,1971-05-23 18:00:00,1.0562,82.931,-0.22256,88749000.0,D
D,1971-05-24 18:00:00,1.0732,83.196,-0.21748,90224000.0,D
D,1971-05-25 18:00:00,1.0449,82.773,-0.21811,88134000.0,D
D,1971-05-26 18:00:00,1.0462,81.772,-0.20624,85910000.0,D
D,1971-05-27 18:00:00,1.0115,87.655,-0.11266,160460000.0,D
D,1971-05-28 18:00:00,1.0149,88.819,-0.12574,160300000.0,D
D,1971-05-29 18:00:00,1.0091,89.264,-0.12589,160060000.0,D
D,1971-05-30 18:00:00,1.0097,88.112,-0.11582,160380000.0,D
D,1971-05-31 18:00:00,1.0094,87.303,-0.11196,159690000.0,D
D,1971-06-01 18:00:00,1.0522,81.263,-0.18359,88036000.0,D
D,1971-06-02 18:00:00,1.0027,86.697,-0.10265,158460000.0,D
D,1971-06-03 18:00:00,1.0065,82.056,-0.20094,89195000.0,D
D,1971-06-04 18:00:00,1.0126,87.807,-0.10533,161300000.0,D
D,1971-06-05 18:00:00,1.0124,84.604,-0.24219,89046000.0,D
D,1971-06-06 18:00:00,1.01,88.805,-0.11839,161880000.0,D
D,1971-06-07 18:00:00,1.0296,87.463,-0.26039,89474000.0,D
D,1971-06-08 18:00:00,1.0364,84.708,-0.24182,89923000.0,D
D,1971-06-09 18:00:00,1.0277,83.741,-0.22579,91475000.0,D
D,1971-06-10 18:00:00,1.0055,81.374,-0.19545,91732000.0,D
D,1971-06-11 18:00:00,1.0112,83.405,-0.2203,90791000.0,D
D,1971-06-12 18:00:00,1.0133,84.323,-0.23592,90309000.0,D
D,1971-06-13 18:00:00,1.0369,85.736,-0.25495,88605000.0,D
D,1971-06-14 18:00:00,1.0035,88.832,-0.26762,87993000.0,D
D,1971-06-15 18:00:00,1.0056,89.126,-0.12988,161620000.0,D
D,1971-06-16 18:00:00,1.0252,86.429,-0.26049,86482000.0,D
D,1971-06-17 18:00:00,1.0015,86.704,-0.26221,85704000.0,D
D,1971-06-18 18:00:00,1.0097,86.271,-0.25984,84656000.0,D
D,1971-06-19 18:00:00,1.0088,88.309,-0.13131,160710000.0,D
D,1971-06-20 18:00:00,1.0096,88.81,-0.12729,160790000.0,D
D,1971-06-21 18:00:00,1.0093,87.172,-0.26298,87246000.0,D
D,1971-06-22 18:00:00,1.0061,89.217,-0.27053,86401000.0,D
D,1971-06-23 18:00:00,1.0047,89.361,-0.13291,161340000.0,D
D,1971-06-24 18:00:00,1.0247,87.963,-0.26817,85764000.0,D
D,1971-06-25 18:00:00,1.0091,88.951,-0.13754,159620000.0,D
D,1971-06-26 18:00:00,1.0108,88.891,-0.13764,159730000.0,D
D,1971-06-27 18:00:00,1.0066,89.363,-0.13761,160340000.0,D
D,1971-06-28 18:00:00,1.0029,89.131,-0.13342,161250000.0,D
D,1971-06-29 18:00:00,1.0043,88.998,-0.13414,161110000.0,D
D,1971-06-30 18:00:00,1.0012,88.808,-0.13918,159580000.0,D
D,1971-07-01 18:00:00,1.0006,89.113,-0.13879,159910000.0,D
D,1971-07-02 18:00:00,1.0026,88.929,-0.13588,159930000.0,D
D,1971-07-03 18:00:00,1.0134,89.26,-0.13737,160710000.0,D
D,1971-07-04 18:00:00,1.0114,89.722,-0.14125,161060000.0,D
D,1971-07-05 18:00:00,1.0119,89.516,-0.14205,160750000.0,D
D,1971-07-06 18:00:00,1.0197,87.403,-0.26612,85000000.0,D
D,1971-07-07 18:00:00,1.0061,88.398,-0.14553,159660000.0,D
D,1971-07-08 18:00:00,1.0092,88.739,-0.1464,159410000.0,D
D,1971-07-09 18:00:00,1.0113,89.37,-0.14402,159760000.0,D
D,1971-07-10 18:00:00,1.0108,89.794,-0.1437,160340000.0,D
D,1971-07-11 18:00:00,1.0061,89.118,-0.14719,160780000.0,D
D,1971-07-12 18:00:00,1.0112,86.374,-0.26564,81244000.0,D
D,1971-07-13 18:00:00,1.0203,85.546,-0.26038,81165000.0,D
D,1971-07-14 18:00:00,1.0361,87.136,-0.27008,80990000.0,D
D,1971-07-15 18:00:00,1.0037,89.633,-0.15094,159600000.0,D
D,1971-07-16 18:00:00,1.013,88.392,-0.14852,159750000.0,D
D,1971-07-17 18:00:00,1.0013,88.552,-0.14635,159340000.0,D
D,1971-07-18 18:00:00,1.0113,89.357,-0.14898,160160000.0,D
D,1971-07-19 18:00:00,1.0054,89.756,-0.15068,159360000.0,D
D,1971-07-20 18:00:00,1.0077,89.221,-0.14653,160920000.0,D
D,1971-07-21 18:00:00,1.0236,85.934,-0.26419,79974000.0,D
D,1971-07-22 18:00:00,1.0136,88.375,-0.14581,160710000.0,D
D,1971-07-23 18:00:00,1.0123,86.766,-0.26897,78718000.0,D
D,1971-07-24 18:00:00,1.0065,89.603,-0.15859,159870000.0,D
D,1971-07-25 18:00:00,1.0026,89.155,-0.15364,161200000.0,D
D,1971-07-26 18:00:00,1.0332,87.57,-0.27414,77724000.0,D
D,1971-07-27 18:00:00,1.0059,85.954,-0.26392,78831000.0,D
D,1971-07-28 18:00:00,1.0125,87.695,-0.14934,156760000.0,D
D,1971-07-29 18:00:00,1.0167,88.729,-0.15753,156460000.0,D
D,1971-07-30 18:00:00,1.0095,89.357,-0.16113,156920000.0,D
D,1971-07-31 18:00:00,1.0057,88.349,-0.15697,157220000.0,D
D,1971-08-01 18:00:00,1.0157,85.512,-0.26791,75134000.0,D
D,1971-08-02 18:00:00,1.0296,87.524,-0.27596,75497000.0,D
D,1971-08-03 18:00:00,1.0094,89.334,-0.15248,160100000.0,D
D,1971-08-04 18:00:00,1.0135,89.191,-0.15486,160460000.0,D
D,1971-08-05 18:00:00,1.0126,88.175,-0.28049,72868000.0,D
D,1971-08-06 18:00:00,1.0072,89.822,-0.28383,71723000.0,D
D,1971-08-07 18:00:00,1.0103,87.991,-0.28159,70157000.0,D
D,1971-08-08 18:00:00,1.02,87.171,-0.15879,159200000.0,D
D,1971-08-09 18:00:00,1.0066,87.075,-0.16419,156040000.0,D
D,1971-08-10 18:00:00,1.0043,88.164,-0.16626,156660000.0,D
D,1971-08-11 18:00:00,1.0101,89.012,-0.17351,155860000.0,D
D,1971-08-12 18:00:00,1.0173,87.838,-0.17183,159280000.0,D
D,1971-08-13 18:00:00,1.0124,87.469,-0.16148,160320000.0,D
D,1971-08-14 18:00:00,1.0141,87.336,-0.16751,158900000.0,D
D,1971-08-15 18:00:00,1.0138,88.284,-0.17739,157260000.0,D
D,1971-08-16 18:00:00,1.0088,87.711,-0.18921,153350000.0,D
D,1971-08-17 18:00:00,1.0111,87.909,-0.1931,152910000.0,D
D,1971-08-18 18:00:00,1.0076,88.44,-0.20427,149190000.0,D
D,1971-08-19 18:00:00,1.0159,88.542,-0.20878,151220000.0,D
D,1971-08-20 18:00:00,1.0058,89.559,-0.21266,152620000.0,D
D,1971-08-21 18:00:00,1.0117,88.942,-0.2181,150190000.0,D
D,1971-08-22 18:00:00,1.0165,87.779,-0.20866,143890000.0,D
D,1971-08-23 18:00:00,1.0069,87.977,-0.21344,139170000.0,D
D,1971-08-24 18:00:00,1.017,88.384,-0.21745,134210000.0,D
D,1971-08-25 18:00:00,1.0339,87.83,-0.21702,126380000.0,D
D,1971-08-26 18:00:00,1.0217,88.708,-0.22644,126110000.0,D
D,1971-08-27 18:00:00,1.0269,86.955,-0.2272,124040000.0,D
D,1971-08-28 18:00:00,1.0382,86.517,-0.21868,120970000.0,D
D,1971-08-29 18:00:00,1.0335,86.786,-0.22237,116450000.0,D
D,1971-08-30 18:00:00,1.0384,87.303,-0.21635,117290000.0,D
D,1971-08-31 18:00:00,1.0315,89.073,-0.2179,116230000.0,D
D,1971-09-01 18:00:00,1.0097,84.485,-0.1777,116440000.0,D
D,1971-09-02 18:00:00,1.0209,85.059,-0.16791,106960000.0,D
D,1971-09-03 18:00:00,1.0125,83.821,-0.128,101060000.0,D
D,1971-09-04 18:00:00,1.0178,86.112,-0.14077,88884000.0,D
D,1971-09-05 18:00:00,1.032,88.185,-0.15008,86855000.0,D
D,1971-09-06 18:00:00,1.0223,87.866,-0.13598,84743000.0,D
D,1971-09-07 18:00:00,1.0071,89.156,-0.1009,84326000.0,D
D,1971-09-08 18:00:00,1.0092,86.685,-0.091519,71360000.0,D
D,1971-09-09 18:00:00,1.0153,85.776,-0.030697,66252000.0,D
D,1971-09-10 18:00:00,1.0456,81.553,0.08221,58742000.0,D
D,1971-09-11 18:00:00,1.0239,83.334,0.13957,57546000.0,D
D,1971-09-12 18:00:00,1.0145,84.003,0.23024,57281000.0,D
D,1971-09-13 18:00:00,1.0314,83.963,0.19351,58073000.0,D
D,1971-09-14 18:00:00,1.1104,87.278,0.15707,46976000.0,D
D,1971-09-15 18:00:00,1.033,86.741,0.23463,49219000.0,D
D,1971-09-16 18:00:00,1.0809,82.717,0.50866,43953000.0,D
D,1971-09-17 18:00:00,1.04,82.423,1.4113,34366000.0,D
D,1971-09-18 18:00:00,1.1271,86.771,2.1317,30570000.0,D
D,1971-09-19 18:00:00,1.0113,87.456,4.1733,25387000.0,D
D,1971-09-20 18:00:00,1.1907,87.271,8.4101,21951000.0,D
D,1971-09-21 18:00:00,1.1807,88.481,4.6559,19049000.0,D
D,1971-09-22 18:00:00,1.217,89.525,0.23834,18629000.0,D
D,1971-09-23 18:00:00,1.3192,89.663,0.24059,18987000.0,D
D,1971-09-24 18:00:00,1.4564,89.474,0.24273,20495000.0,D
D,1971-09-25 18:00:00,1.7473,89.254,0.22946,22893000.0,D
D,1971-09-26 18:00:00,1.8648,87.326,0.23725,20051000.0,D
D,1971-09-27 18:00:00,1.7819,86.385,0.25731,18770000.0,D
D,1971-09-28 18:00:00,1.6186,84.839,0.22259,19062000.0,D
D,1971-09-29 18:00:00,1.4888,85.584,0.2086,19924000.0,D
D,1971-09-30 18:00:00,1.4075,85.574,0.22365,21326000.0,D
D,1971-10-01 18:00:00,1.3577,86.742,0.22233,21342000.0,D
D,1971-10-02 18:00:00,1.3341,88.048,0.22455,20267000.0,D
D,1971-10-03 18:00:00,1.2973,87.634,0.22778,19151000.0,D
D,1971-10-04 18:00:00,1.1585,86.073,0.22533,19437000.0,D
D,1971-10-05 18:00:00,1.0703,84.315,0.22709,21592000.0,D
D,1971-10-06 18:00:00,1.1219,83.351,0.21759,21669000.0,D
D,1971-10-07 18:00:00,1.1671,82.702,0.21017,21950000.0,D
D,1971-10-08 18:00:00,1.1573,82.778,0.20906,21924000.0,D
D,1971-10-09 18:00:00,1.1315,83.064,0.21291,22288000.0,D
D,1971-10-10 18:00:00,1.1507,84.277,0.23296,22581000.0,D
D,1971-10-11 18:00:00,1.2506,84.85,0.23371,22158000.0,D
D,1971-10-12 18:00:00,1.1894,85.706,0.23431,21504000.0,D
D,1971-10-13 18:00:00,1.1339,85.499,0.22521,21497000.0,D
D,1971-10-14 18:00:00,1.1057,84.877,0.221,22461000.0,D
D,1971-10-15 18:00:00,1.0956,84.935,0.22917,22507000.0,D
D,1971-10-16 18:00:00,1.2314,84.944,0.22874,23266000.0,D
D,1971-10-17 18:00:00,1.4314,83.544,0.21959,24729000.0,D
D,1971-10-18 18:00:00,1.5518,82.797,0.21792,25877000.0,D
D,1971-10-19 18:00:00,1.5413,82.811,0.23951,26754000.0,D
D,1971-10-20 18:00:00,1.4468,82.556,0.25019,24866000.0,D
D,1971-10-21 18:00:00,1.3594,82.427,0.24346,23909000.0,D
D,1971-10-22 18:00:00,1.3562,82.845,0.24255,23439000.0,D
D,1971-10-23 18:00:00,1.3152,83.418,0.24747,22454000.0,D
D,1971-10-24 18:00:00,1.2359,83.91,0.23447,22807000.0,D
D,1971-10-25 18:00:00,1.1745,83.743,0.21767,22728000.0,D
D,1971-10-26 18:00:00,1.0874,83.666,0.22989,22921000.0,D
D,1971-10-27 18:00:00,1.0496,83.681,0.22486,21678000.0,D
D,1971-10-28 18:00:00,1.0905,83.15,0.20642,19667000.0,D
D,1971-10-29 18:00:00,1.1494,82.109,0.19421,21284000.0,D
D,1971-10-30 18:00:00,1.2739,81.456,0.19663,24391000.0,D
D,1971-10-31 18:00:00,1.3828,80.901,0.18864,24590000.0,D
D,1971-11-01 18:00:00,1.3769,80.914,0.20188,24571000.0,D
D,1971-11-02 18:00:00,1.2733,81.507,0.20608,25123000.0,D
D,1971-11-03 18:00:00,1.1552,81.815,0.20209,23940000.0,D
D,1971-11-04 18:00:00,1.1579,82.919,0.20179,22154000.0,D
D,1971-11-05 18:00:00,1.176,84.346,0.21676,23048000.0,D
D,1971-11-06 18:00:00,1.1495,85.46,0.21443,22901000.0,D
D,1971-11-07 18:00:00,1.1544,85.999,0.21649,22829000.0,D
D,1971-11-08 18:00:00,1.118,87.022,0.20402,23312000.0,D
D,1971-11-09 18:00:00,1.1255,87.319,0.19758,23037000.0,D
D,1971-11-10 18:00:00,1.1974,86.985,0.20173,22389000.0,D
D,1971-11-11 18:00:00,1.1929,86.657,0.19558,21732000.0,D
D,1971-11-12 18:00:00,1.1816,86.143,0.19775,24063000.0,D
D,1971-11-13 18:00:00,1.087,85.48,0.19693,24194000.0,D
D,1971-11-14 18:00:00,1.014,84.879,0.19243,24407000.0,D
D,1971-11-15 18:00:00,1.055,83.852,0.19195,24783000.0,D
D,1971-11-16 18:00:00,1.0941,83.291,0.18928,25966000.0,D
D,1971-11-17 18:00:00,1.2124,83.822,0.17623,25522000.0,D
D,1971-11-18 18:00:00,1.2632,84.266,0.17539,26115000.0,D
D,1971-11-19 18:00:00,1.2758,84.268,0.178,26333000.0,D
D,1971-11-20 18:00:00,1.1923,84.312,0.1881,26300000.0,D
D,1971-11-21 18:00:00,1.1181,84.143,0.18157,26690000.0,D
D,1971-11-22 18:00:00,1.1534,82.395,0.18295,26503000.0,D
D,1971-11-23 18:00:00,1.2211,80.529,0.19743,25865000.0,D
D,1971-11-24 18:00:00,1.3857,78.44,0.20343,26958000.0,D
D,1971-11-25 18:00:00,1.4225,76.84,0.20758,27809000.0,D
D,1971-11-26 18:00:00,1.4177,75.775,0.18623,28508000.0,D
D,1971-11-27 18:00:00,1.3964,76.115,0.17615,28560000.0,D
D,1971-11-28 18:00:00,1.6134,77.85,0.15919,28473000.0,D
D,1971-11-29 18:00:00,1.7651,79.372,0.15124,27546000.0,D
